transaction_id,timestamp,customer_id,merchant_id,device_id,amount,transaction_hour,is_night,new_customer,new_merchant,new_device,velocity_8min,amount_spike,customer_history_count,merchant_history_count,device_history_count,is_fraud
TXN00107570,2025-12-03 19:30:39,C02784,M02620,D01551,508.92,19,0,0,0,0,1,0,29,8,16,0
TXN00107571,2025-12-03 19:33:35,C07597,M00123,D02344,95.29,19,0,0,0,0,2,0,21,3,35,0
TXN00107572,2025-12-03 19:33:53,C02784,M01540,D01551,243.05,19,0,0,0,0,2,0,30,80,17,0
TXN00107573,2025-12-03 19:37:40,C02784,M03729,D01551,205.09,19,0,0,0,0,2,0,31,46,18,0
TXN00107574,2025-12-03 19:41:38,C02784,M02360,D01551,1707.94,19,0,0,0,0,2,1,32,76,19,0
TXN00107575,2025-12-03 19:47:20,C02784,M03608,D08945,522.05,19,0,0,0,0,1,0,33,91,10,0
TXN00107576,2025-12-03 19:55:31,C06954,M00048,D07316,135.9,19,0,0,0,0,0,0,30,20,32,0
TXN00107577,2025-12-03 19:59:34,C06954,M01186,D07316,76.13,19,0,0,0,0,1,0,31,34,33,0
TXN00107578,2025-12-03 20:03:10,C07978,M02737,D09394,275.88,20,0,0,0,0,0,0,24,75,40,0
TXN00107579,2025-12-03 20:07:46,C07978,M03690,D03386,148.3,20,0,0,0,0,1,0,25,52,17,0
TXN00107580,2025-12-03 20:18:12,C08132,M00867,D04962,46.68,20,0,0,0,0,0,0,2,73,5,0
TXN00107581,2025-12-03 20:20:52,C05697,M01997,D09481,49.86,20,0,0,0,0,0,0,34,63,21,0
TXN00107582,2025-12-03 20:21:36,C08132,M02612,D04962,88.88,20,0,0,0,0,1,0,3,55,6,0
TXN00107583,2025-12-03 20:25:01,C05697,M00866,D09481,229.22,20,0,0,0,0,1,0,35,7,22,0
TXN00107584,2025-12-03 20:25:07,C08132,M03764,D02890,434.64,20,0,0,0,0,2,1,4,21,10,0
TXN00107585,2025-12-03 20:28:24,C08132,M00178,D02644,261.9,20,0,0,0,0,2,0,5,85,8,0
TXN00107586,2025-12-03 20:29:36,C03554,M00656,D00977,138.12,20,0,0,0,0,0,0,12,100,13,0
TXN00107587,2025-12-03 20:29:49,C07667,M03343,D09299,135.57,20,0,0,0,0,0,0,2,96,9,0
TXN00107588,2025-12-03 20:29:59,C05697,M02603,D09481,101.35,20,0,0,0,0,1,0,36,71,23,0
TXN00107589,2025-12-03 20:32:36,C03554,M00178,D07988,80.42,20,0,0,0,0,1,0,13,86,17,0
TXN00107590,2025-12-03 20:33:12,C07667,M00980,D09299,53.74,20,0,0,0,0,1,0,3,35,10,0
TXN00107591,2025-12-03 20:35:54,C07667,M03983,D02653,1272.9,20,0,0,0,0,2,1,4,32,9,0
TXN00107592,2025-12-03 20:42:52,C05203,M01083,D04763,92.72,20,0,0,0,0,0,0,18,48,12,0
TXN00107593,2025-12-03 20:48:18,C05203,M00281,D04763,180.84,20,0,0,0,0,1,0,19,78,13,0
TXN00107594,2025-12-03 20:51:18,C05203,M01814,D04763,108.1,20,0,0,0,0,1,0,20,27,14,0
TXN00107595,2025-12-03 20:56:03,C05203,M01313,D03836,118.72,20,0,0,0,0,2,0,21,44,9,0
TXN00107596,2025-12-03 21:16:03,C02588,M02388,D03574,38.81,21,0,0,0,0,0,0,24,56,30,0
TXN00107597,2025-12-03 21:26:22,C02588,M01589,D05801,63.26,21,0,0,0,0,0,0,25,51,11,0
TXN00107598,2025-12-03 21:45:30,C01862,M00816,D07474,327.28,21,0,0,0,0,0,1,5,12,3,0
TXN00107599,2025-12-03 21:48:22,C01862,M01285,D07474,86.64,21,0,0,0,0,1,0,6,11,4,0
TXN00107600,2025-12-03 21:50:35,C01862,M00763,D07474,66.91,21,0,0,0,0,2,0,7,81,5,0
TXN00107601,2025-12-03 21:52:21,C01862,M00630,D07474,50.12,21,0,0,0,0,3,0,8,33,6,0
TXN00107602,2025-12-03 21:52:22,C01659,M01504,D08815,908.2,21,0,0,0,0,0,1,35,77,21,0
TXN00107603,2025-12-03 21:56:06,C01659,M03418,D08815,74.67,21,0,0,0,0,1,0,36,14,22,0
TXN00107604,2025-12-03 21:56:42,C00764,M00055,D02540,378.89,21,0,0,0,0,0,1,9,10,1,0
TXN00107605,2025-12-03 22:00:02,C01659,M00255,D08815,65.25,22,0,0,0,0,2,0,37,90,23,0
TXN00107606,2025-12-03 22:00:12,C00764,M01572,D00195,51.83,22,0,0,0,0,1,0,10,93,16,0
TXN00107607,2025-12-03 22:04:08,C01659,M01849,D08815,52.75,22,0,0,0,0,1,0,38,5,24,0
TXN00107608,2025-12-03 22:06:44,C01659,M02884,D00719,164.28,22,0,0,0,0,2,0,39,62,18,0
TXN00107609,2025-12-03 22:06:50,C05459,M00819,D09418,156.99,22,0,0,0,0,0,0,8,68,10,0
TXN00107610,2025-12-03 22:09:18,C05459,M03179,D09418,480.39,22,0,0,0,0,1,1,9,41,11,0
TXN00107611,2025-12-03 22:12:22,C05673,M03695,D06471,86.54,22,0,0,0,0,0,0,10,56,7,0
TXN00107612,2025-12-03 22:15:43,C01659,M00774,D08815,80.57,22,0,0,0,0,0,0,40,73,25,0
TXN00107613,2025-12-03 22:17:35,C05673,M03216,D05251,113.95,22,0,0,0,0,1,0,11,57,41,0
TXN00107614,2025-12-03 22:17:47,C04958,M04054,D03567,656.64,22,0,0,0,0,0,1,39,88,7,0
TXN00107615,2025-12-03 22:19:38,C05673,M01105,D03300,155.93,22,0,0,0,0,2,0,12,38,3,0
TXN00107616,2025-12-03 22:21:21,C04958,M02546,D00427,512.29,22,0,0,0,0,1,1,40,37,36,0
TXN00107617,2025-12-03 22:22:01,C03563,M01274,D02972,250.08,22,0,0,0,0,0,0,27,29,28,0
TXN00107618,2025-12-03 22:24:22,C04958,M02935,D00427,62.15,22,0,0,0,0,2,0,41,75,37,0
TXN00107619,2025-12-03 22:24:38,C05673,M03792,D03300,95.44,22,0,0,0,0,2,0,13,58,4,0
TXN00107620,2025-12-03 22:25:43,C07025,M00141,D05939,106.34,22,0,0,0,0,0,0,3,33,9,0
TXN00107621,2025-12-03 22:28:42,C03563,M03808,D02972,1543.4,22,0,0,0,0,1,1,28,11,29,0
TXN00107622,2025-12-03 22:30:52,C07025,M03622,D08993,136.09,22,0,0,0,0,1,0,4,67,4,0
TXN00107623,2025-12-03 22:38:04,C00710,M02415,D08869,321.55,22,0,0,0,0,0,0,2,86,6,0
TXN00107624,2025-12-03 22:38:17,C07025,M01410,D08993,56.92,22,0,0,0,0,1,0,5,82,5,0
TXN00107625,2025-12-03 22:39:53,C00710,M01096,D08869,57.3,22,0,0,0,0,1,0,3,69,7,0
TXN00107626,2025-12-03 22:45:04,C00710,M03257,D08869,45.76,22,0,0,0,0,2,0,4,28,8,0
TXN00107627,2025-12-03 22:47:44,C00710,M03071,D08869,182.97,22,0,0,0,0,2,0,5,76,9,0
TXN00107628,2025-12-03 23:02:40,C07290,M01575,D08019,53.49,23,1,0,0,0,0,0,31,42,19,0
TXN00107629,2025-12-03 23:07:39,C07290,M03833,D08019,135.82,23,1,0,0,0,1,0,32,7,20,0
TXN00107630,2025-12-03 23:14:15,C00177,M03086,D08860,223.78,23,1,0,0,0,0,0,37,44,17,0
TXN00107631,2025-12-03 23:17:52,C00177,M02549,D08860,394.39,23,1,0,0,0,1,0,38,8,18,0
TXN00107632,2025-12-03 23:20:38,C00177,M01414,D04003,50.18,23,1,0,0,0,2,0,39,3,7,0
TXN00107633,2025-12-03 23:45:32,CX00335,M02787,D09079,263.38,23,1,1,0,0,0,0,0,52,6,1
TXN00107634,2025-12-03 23:46:11,C03619,M03786,D08340,266.43,23,1,1,0,0,0,0,0,64,1,0
TXN00107635,2025-12-03 23:48:22,CX00335,M01044,D09079,761.64,23,1,0,0,0,1,1,1,39,7,1
TXN00107636,2025-12-03 23:50:52,C03619,M02278,D08340,142.44,23,1,0,0,0,1,0,1,69,2,0
TXN00107637,2025-12-03 23:51:27,CX00335,M02467,D09079,1369.86,23,1,0,0,0,2,1,2,55,8,1
TXN00107638,2025-12-03 23:53:21,C06125,M03910,D00137,141.6,23,1,0,0,0,0,0,42,82,6,0
TXN00107639,2025-12-03 23:54:39,CX00335,M03906,D09079,878.91,23,1,0,0,0,2,0,3,61,9,1
TXN00107640,2025-12-03 23:55:40,C06125,M02434,D03843,99.24,23,1,0,0,0,1,0,43,71,33,0
TXN00107641,2025-12-03 23:56:09,C03619,M03024,D01671,356.29,23,1,0,0,0,1,0,2,86,2,0
TXN00107642,2025-12-03 23:57:19,CX00335,M00297,D09079,614.25,23,1,0,0,0,2,0,4,56,10,1
TXN00107643,2025-12-04 00:37:12,CX00728,M04128,D00627,265.67,0,1,1,0,0,0,0,0,23,3,1
TXN00107644,2025-12-04 00:43:54,CX00728,M03584,D00627,3181.98,0,1,0,0,0,1,1,1,46,4,1
TXN00107645,2025-12-04 00:44:56,C02880,M01812,D08829,390.43,0,1,0,0,0,0,0,6,27,6,0
TXN00107646,2025-12-04 00:48:17,C02880,M00981,D08829,210.16,0,1,0,0,0,1,0,7,45,7,0
TXN00107647,2025-12-04 00:49:53,CX00728,M04048,D00627,3839.35,0,1,0,0,0,1,1,2,44,5,1
TXN00107648,2025-12-04 00:51:35,C02880,M02663,D08829,162.57,0,1,0,0,0,2,0,8,8,8,0
TXN00107649,2025-12-04 00:54:57,C02880,M02372,D08829,78.15,0,1,0,0,0,2,0,9,11,9,0
TXN00107650,2025-12-04 00:56:19,CX00728,M03467,D00627,390.64,0,1,0,0,0,1,0,3,71,6,1
TXN00107651,2025-12-04 00:56:45,C02880,M02433,D03818,56.76,0,1,0,0,0,2,0,10,57,3,0
TXN00107652,2025-12-04 00:57:33,C05208,M03744,D03463,50.38,0,1,0,0,0,0,0,38,46,37,0
TXN00107653,2025-12-04 01:00:09,C07965,M00378,D07735,81.44,1,1,1,0,0,0,0,0,53,5,0
TXN00107654,2025-12-04 01:00:18,C05208,M03132,D03881,2289.94,1,1,0,0,0,1,1,39,35,6,0
TXN00107655,2025-12-04 01:00:26,C06804,M03486,D05613,242.01,1,1,0,0,0,0,0,26,55,14,0
TXN00107656,2025-12-04 01:02:59,CX00728,M02952,D00627,2920.53,1,1,0,0,0,1,0,4,81,7,1
TXN00107657,2025-12-04 01:03:11,C06804,M00742,D05613,200.6,1,1,0,0,0,1,0,27,92,15,0
TXN00107658,2025-12-04 01:04:05,C07965,M00883,D02872,154.5,1,1,0,0,0,1,0,1,36,3,0
TXN00107659,2025-12-04 01:05:25,C02880,M02720,D08829,123.41,1,1,0,0,0,0,0,11,24,10,0
TXN00107660,2025-12-04 01:05:58,C07965,M00026,D07735,23.05,1,1,0,0,0,2,0,2,36,6,0
TXN00107661,2025-12-04 01:08:54,C07965,M03282,D07735,126.13,1,1,0,0,0,2,0,3,39,7,0
TXN00107662,2025-12-04 01:09:36,C06261,M02634,D05937,24.92,1,1,0,0,0,0,0,77,103,41,0
TXN00107663,2025-12-04 01:12:22,C07965,M02711,D08964,116.06,1,1,0,0,0,2,0,4,39,12,0
TXN00107664,2025-12-04 01:13:21,C06261,M01065,D05937,723.73,1,1,0,0,0,1,0,78,26,42,0
TXN00107665,2025-12-04 01:16:52,C06261,M02732,D06782,273.85,1,1,0,0,0,2,0,79,46,41,0
TXN00107666,2025-12-04 01:21:19,C01687,M01610,D09035,319.9,1,1,0,0,0,0,0,49,35,49,0
TXN00107667,2025-12-04 01:26:42,C01687,M02569,D09035,138.75,1,1,0,0,0,1,0,50,31,50,0
TXN00107668,2025-12-04 02:25:01,C03750,M03841,D08973,92.31,2,1,0,0,0,0,0,2,20,16,0
TXN00107669,2025-12-04 02:28:53,C03750,M00270,D08973,270.84,2,1,0,0,0,1,0,3,35,17,0
TXN00107670,2025-12-04 02:32:49,C03750,M01784,D08973,403.4,2,1,0,0,0,2,0,4,90,18,0
TXN00107671,2025-12-04 02:44:05,C08193,M02812,D06721,82.5,2,1,0,0,0,0,0,12,29,12,0
TXN00107672,2025-12-04 02:49:10,C08193,M01507,D06504,33.26,2,1,0,0,0,1,0,13,25,13,0
TXN00107673,2025-12-04 02:53:49,C08193,M03963,D06721,55.48,2,1,0,0,0,1,0,14,56,13,0
TXN00107674,2025-12-04 03:02:08,C00419,M03538,D09233,134.18,3,1,0,0,0,0,0,3,40,3,0
TXN00107675,2025-12-04 03:05:05,C00419,M00208,D04358,297.27,3,1,0,0,0,1,0,4,80,6,0
TXN00107676,2025-12-04 03:08:43,C07775,M03698,D03249,150.26,3,1,0,0,0,0,0,4,25,4,0
TXN00107677,2025-12-04 03:13:14,C07775,M01487,D03249,907.37,3,1,0,0,0,1,1,5,37,5,0
TXN00107678,2025-12-04 03:17:07,C07630,M00912,D01244,141.84,3,1,0,0,0,0,0,14,30,18,0
TXN00107679,2025-12-04 03:17:32,C07775,M01059,D03249,120.69,3,1,0,0,0,1,0,6,15,6,0
TXN00107680,2025-12-04 03:20:33,C07775,M00213,D03249,212.96,3,1,0,0,0,2,0,7,70,7,0
TXN00107681,2025-12-04 03:20:57,C07640,M03475,D00001,215.27,3,1,0,0,0,0,0,2,63,11,0
TXN00107682,2025-12-04 03:20:59,C01162,M03510,D02431,27.93,3,1,0,0,0,0,0,8,65,8,0
TXN00107683,2025-12-04 03:21:14,C08132,M00818,D00409,401.2,3,1,0,0,0,0,0,6,71,53,0
TXN00107684,2025-12-04 03:22:07,C07630,M03681,D01244,161.45,3,1,0,0,0,1,0,15,66,19,0
TXN00107685,2025-12-04 03:22:30,C07775,M00125,D03249,104.79,3,1,0,0,0,2,0,8,93,8,0
TXN00107686,2025-12-04 03:23:15,C01162,M00445,D07308,27.3,3,1,0,0,1,1,0,9,26,0,0
TXN00107687,2025-12-04 03:24:36,C07640,M01525,D02961,142.85,3,1,0,0,0,1,0,3,46,4,0
TXN00107688,2025-12-04 03:24:43,C07630,M02899,D01244,406.03,3,1,0,0,0,2,1,16,62,20,0
TXN00107689,2025-12-04 03:25:47,C07775,M04146,D03249,78.4,3,1,0,0,0,2,0,9,85,9,0
TXN00107690,2025-12-04 03:27:16,C08132,M03232,D04962,3908.36,3,1,0,0,0,1,1,7,53,7,0
TXN00107691,2025-12-04 03:28:05,C01162,M00069,D06549,21.34,3,1,0,0,1,2,0,10,21,0,0
TXN00107692,2025-12-04 03:31:53,C03021,M01944,D07281,53.14,3,1,0,0,0,0,0,17,47,13,0
TXN00107693,2025-12-04 03:31:54,C08132,M02376,D04962,61.4,3,1,0,0,0,1,0,8,50,8,0
TXN00107694,2025-12-04 03:33:13,C07640,M03694,D02961,190.98,3,1,0,0,0,0,0,4,57,5,0
TXN00107695,2025-12-04 03:34:04,C08132,M03538,D02890,290.38,3,1,0,0,0,2,0,9,41,11,0
TXN00107696,2025-12-04 03:34:50,C03021,M01026,D08672,214.4,3,1,0,0,0,1,0,18,50,67,0
TXN00107697,2025-12-04 03:36:40,C07640,M00833,D02961,81.66,3,1,0,0,0,1,0,5,17,6,0
TXN00107698,2025-12-04 03:36:43,C08132,M03664,D08288,165.63,3,1,0,0,0,2,0,10,36,7,0
TXN00107699,2025-12-04 03:39:47,C07640,M01749,D02194,174.35,3,1,0,0,0,2,0,6,103,9,0
TXN00107700,2025-12-04 03:40:01,C03021,M02330,D08672,176.48,3,1,0,0,0,1,0,19,43,68,0
TXN00107701,2025-12-04 03:42:40,C03021,M00852,D08672,287.07,3,1,0,0,0,2,0,20,46,69,0
TXN00107702,2025-12-04 03:49:55,C03997,M00619,D08792,219.76,3,1,0,0,0,0,0,15,40,10,0
TXN00107703,2025-12-04 03:52:09,C01033,M03018,D04167,85.1,3,1,0,0,0,0,0,15,33,14,0
TXN00107704,2025-12-04 03:56:29,C03997,M01044,D08792,64.0,3,1,0,0,0,1,0,16,40,11,0
TXN00107705,2025-12-04 03:57:40,C01033,M01689,D04167,59.29,3,1,0,0,0,1,0,16,22,15,0
TXN00107706,2025-12-04 04:03:06,CX00608,M01205,D01343,1076.92,4,1,1,0,0,0,1,0,18,2,1
TXN00107707,2025-12-04 04:05:31,CX00545,M01525,D03541,865.95,4,1,1,0,0,0,1,0,47,21,1
TXN00107708,2025-12-04 04:06:38,C05893,M01153,D01564,100.37,4,1,0,0,0,0,0,15,11,7,0
TXN00107709,2025-12-04 04:11:00,C05893,M03462,D01166,101.1,4,1,0,0,0,1,0,16,60,4,0
TXN00107710,2025-12-04 04:11:27,CX00545,M02384,D03541,1974.74,4,1,0,0,0,1,1,1,16,22,1
TXN00107711,2025-12-04 04:11:46,CX00608,M01278,D01343,470.68,4,1,0,0,0,0,0,1,47,3,1
TXN00107712,2025-12-04 04:14:15,C05893,M01217,D01564,105.8,4,1,0,0,0,2,0,17,64,8,0
TXN00107713,2025-12-04 04:17:43,CX00545,M01270,D03541,636.2,4,1,0,0,0,1,0,2,69,23,1
TXN00107714,2025-12-04 04:22:35,C01616,M02531,D08201,885.8,4,1,0,0,0,0,1,38,64,31,0
TXN00107715,2025-12-04 04:23:05,C07681,M03344,D07713,126.52,4,1,0,0,0,0,0,8,46,6,0
TXN00107716,2025-12-04 04:23:08,C02530,M02162,D01950,13.45,4,1,0,0,0,0,0,24,54,5,0
TXN00107717,2025-12-04 04:23:20,CX00545,M04005,D03541,293.5,4,1,0,0,0,1,0,3,6,24,1
TXN00107718,2025-12-04 04:24:49,C07225,M03036,D03370,434.24,4,1,0,0,0,0,0,5,92,4,0
TXN00107719,2025-12-04 04:24:57,C07681,M00871,D05216,115.33,4,1,0,0,0,1,0,9,44,52,0
TXN00107720,2025-12-04 04:27:21,C01616,M02279,D08201,244.39,4,1,0,0,0,1,0,39,71,32,0
TXN00107721,2025-12-04 04:27:23,C07681,M01300,D06942,747.54,4,1,0,0,0,2,1,10,67,16,0
TXN00107722,2025-12-04 04:27:40,C02530,M00751,D06710,353.07,4,1,0,0,0,1,0,25,18,8,0
TXN00107723,2025-12-04 04:30:42,C02530,M01263,D06290,104.72,4,1,0,0,0,2,0,26,9,14,0
TXN00107724,2025-12-04 04:31:10,C07681,M02587,D06942,119.22,4,1,0,0,0,2,0,11,57,17,0
TXN00107725,2025-12-04 04:32:34,C07225,M00450,D03370,145.87,4,1,0,0,0,1,0,6,87,5,0
TXN00107726,2025-12-04 04:35:42,C07225,M03825,D03370,183.09,4,1,0,0,0,1,0,7,80,6,0
TXN00107727,2025-12-04 04:35:43,C05098,M02731,D08738,394.49,4,1,0,0,0,0,1,5,58,7,0
TXN00107728,2025-12-04 04:37:39,C07681,M00336,D06942,200.35,4,1,0,0,0,1,0,12,82,18,0
TXN00107729,2025-12-04 04:39:11,C07225,M00463,D02637,786.02,4,1,0,0,0,2,1,8,18,2,0
TXN00107730,2025-12-04 04:39:30,C07681,M01825,D02327,39.54,4,1,0,0,0,1,0,13,8,16,0
TXN00107731,2025-12-04 04:39:42,C05098,M01084,D08138,40.2,4,1,0,0,0,1,0,6,77,1,0
TXN00107732,2025-12-04 04:42:27,C05098,M02374,D08738,97.39,4,1,0,0,0,2,0,7,82,8,0
TXN00107733,2025-12-04 04:44:16,C05098,M01257,D08738,270.68,4,1,0,0,0,2,0,8,4,9,0
TXN00107734,2025-12-04 04:46:34,C05098,M02602,D08738,86.74,4,1,0,0,0,3,0,9,31,10,0
TXN00107735,2025-12-04 04:47:44,C04387,M03336,D02815,97.21,4,1,0,0,0,0,0,2,47,5,0
TXN00107736,2025-12-04 04:50:14,C05098,M03249,D08138,109.22,4,1,0,0,0,3,0,10,78,2,0
TXN00107737,2025-12-04 04:50:58,C04387,M00080,D02815,390.43,4,1,0,0,0,1,0,3,26,6,0
TXN00107738,2025-12-04 04:53:40,C04387,M01664,D02815,41.18,4,1,0,0,0,2,0,4,76,7,0
TXN00107739,2025-12-04 04:56:25,C04387,M00393,D02815,179.87,4,1,0,0,0,2,0,5,6,8,0
TXN00107740,2025-12-04 04:57:10,C01514,M04083,D08165,137.64,4,1,0,0,0,0,0,14,27,4,0
TXN00107741,2025-12-04 04:58:18,C01514,M04134,D07369,131.77,4,1,0,0,0,1,0,15,63,4,0
TXN00107742,2025-12-04 05:01:10,C04387,M02810,D02815,98.85,5,1,0,0,0,2,0,6,16,9,0
TXN00107743,2025-12-04 05:03:13,C04387,M03824,D00293,1117.73,5,1,0,0,0,2,1,7,8,44,0
TXN00107744,2025-12-04 05:11:10,C07063,M02467,D07137,100.06,5,1,0,0,0,0,0,6,56,8,0
TXN00107745,2025-12-04 05:16:59,C07063,M00433,D07137,90.29,5,1,0,0,0,1,0,7,40,9,0
TXN00107746,2025-12-04 05:17:59,C05630,M02862,D00228,187.85,5,1,0,0,0,0,0,6,64,7,0
TXN00107747,2025-12-04 05:18:53,C07063,M01412,D07137,311.65,5,1,0,0,0,2,0,8,36,10,0
TXN00107748,2025-12-04 05:18:58,C06422,M02398,D00603,70.83,5,1,0,0,0,0,0,6,84,7,0
TXN00107749,2025-12-04 05:20:02,C05630,M00509,D00228,72.33,5,1,0,0,0,1,0,7,46,8,0
TXN00107750,2025-12-04 05:21:31,C06422,M02513,D00603,420.35,5,1,0,0,0,1,1,7,73,8,0
TXN00107751,2025-12-04 05:22:23,C07063,M00022,D07137,68.11,5,1,0,0,0,2,0,9,31,11,0
TXN00107752,2025-12-04 05:24:47,C05630,M04030,D00228,46.6,5,1,0,0,0,2,0,8,12,9,0
TXN00107753,2025-12-04 05:26:46,C04934,M01301,D00617,814.21,5,1,0,0,0,0,1,19,47,37,0
TXN00107754,2025-12-04 05:28:47,C04934,M01505,D03288,42.26,5,1,0,0,0,1,0,20,63,15,0
TXN00107755,2025-12-04 05:31:10,C02050,M03626,D00623,297.77,5,1,0,0,0,0,0,27,25,22,0
TXN00107756,2025-12-04 05:31:15,C04934,M01902,D03288,287.45,5,1,0,0,0,2,0,21,10,16,0
TXN00107757,2025-12-04 05:34:17,C02050,M00631,D00623,427.47,5,1,0,0,0,1,0,28,39,23,0
TXN00107758,2025-12-04 05:35:44,CX00533,M00281,D01519,166.12,5,1,1,0,0,0,0,0,79,14,1
TXN00107759,2025-12-04 05:37:45,C02942,M01869,D08727,66.1,5,1,0,0,0,0,0,40,7,28,0
TXN00107760,2025-12-04 05:40:12,C02942,M03293,D08727,93.14,5,1,0,0,0,1,0,41,6,29,0
TXN00107761,2025-12-04 05:43:30,C03475,M02844,D03648,168.7,5,1,0,0,0,0,0,59,38,20,0
TXN00107762,2025-12-04 05:44:32,C01263,M02976,D01842,106.03,5,1,0,0,0,0,0,23,103,10,0
TXN00107763,2025-12-04 05:45:41,C03089,M02559,D08017,281.6,5,1,0,0,0,0,0,4,55,5,0
TXN00107764,2025-12-04 05:46:16,C03475,M01839,D03648,95.18,5,1,0,0,0,1,0,60,8,21,0
TXN00107765,2025-12-04 05:47:42,C01263,M04132,D08896,509.16,5,1,0,0,0,1,0,24,38,12,0
TXN00107766,2025-12-04 05:48:23,C03475,M00982,D03309,499.9,5,1,0,0,0,2,0,61,4,24,0
TXN00107767,2025-12-04 05:50:00,C03089,M00657,D05991,57.4,5,1,0,0,0,1,0,5,5,2,0
TXN00107768,2025-12-04 05:51:29,C04179,M01048,D04255,125.4,5,1,0,0,0,0,0,142,13,114,0
TXN00107769,2025-12-04 05:52:09,C03089,M03239,D01366,165.68,5,1,0,0,0,2,0,6,15,7,0
TXN00107770,2025-12-04 05:52:50,C03475,M01510,D03309,112.69,5,1,0,0,0,2,0,62,18,25,0
TXN00107771,2025-12-04 05:54:24,C04179,M00804,D04255,146.61,5,1,0,0,0,1,0,143,92,115,0
TXN00107772,2025-12-04 05:57:15,C04179,M00702,D04255,43.29,5,1,0,0,0,2,0,144,49,116,0
TXN00107773,2025-12-04 05:57:56,C00377,M02952,D04223,1139.93,5,1,0,0,0,0,1,28,82,30,0
TXN00107774,2025-12-04 05:58:19,C03475,M00217,D03309,97.6,5,1,0,0,0,1,0,63,20,26,0
TXN00107775,2025-12-04 05:58:36,C06532,M04168,D03634,130.96,5,1,0,0,0,0,0,16,81,4,0
TXN00107776,2025-12-04 06:01:28,CX00533,M01858,D01519,1979.15,6,0,0,0,0,0,1,1,2,15,1
TXN00107777,2025-12-04 06:02:30,C04179,M00140,D04255,152.38,6,0,0,0,0,1,0,145,36,117,0
TXN00107778,2025-12-04 06:02:31,C00377,M01794,D04223,59.42,6,0,0,0,0,1,0,29,75,31,0
TXN00107779,2025-12-04 06:02:58,C06532,M00208,D03641,357.68,6,0,0,0,0,1,0,17,81,29,0
TXN00107780,2025-12-04 06:09:16,C06532,M02544,D03641,439.72,6,0,0,0,0,1,0,18,59,30,0
TXN00107781,2025-12-04 06:09:51,C07248,M00114,D01943,52.55,6,0,0,0,0,0,0,17,20,18,0
TXN00107782,2025-12-04 06:10:52,C08146,M02770,D06113,48.6,6,0,1,0,1,0,0,0,51,0,0
TXN00107783,2025-12-04 06:11:31,C06532,M01701,D06997,59.03,6,0,0,0,0,1,0,19,73,20,0
TXN00107784,2025-12-04 06:13:00,C07248,M01991,D08263,62.5,6,0,0,0,0,1,0,18,37,15,0
TXN00107785,2025-12-04 06:15:34,C06532,M03218,D03641,376.78,6,0,0,0,0,2,0,20,45,31,0
TXN00107786,2025-12-04 06:16:35,C07248,M00268,D01943,45.71,6,0,0,0,0,2,0,19,16,19,0
TXN00107787,2025-12-04 06:16:58,C08146,M01558,D07128,66.36,6,0,0,0,0,1,0,1,23,13,0
TXN00107788,2025-12-04 06:18:04,C02163,M02976,D08000,41.66,6,0,0,0,0,0,0,15,104,6,0
TXN00107789,2025-12-04 06:18:39,C07446,M03221,D04362,68.94,6,0,0,0,0,0,0,116,2,97,0
TXN00107790,2025-12-04 06:19:13,C07248,M02533,D08263,165.5,6,0,0,0,0,2,0,20,31,16,0
TXN00107791,2025-12-04 06:20:10,C04584,M03229,D08830,228.27,6,0,0,0,0,0,0,36,84,22,0
TXN00107792,2025-12-04 06:22:04,C07248,M00742,D01943,313.29,6,0,0,0,0,2,0,21,93,20,0
TXN00107793,2025-12-04 06:22:42,C07446,M02147,D07156,215.75,6,0,0,0,0,1,0,117,76,7,0
TXN00107794,2025-12-04 06:23:50,C04584,M00819,D08830,107.35,6,0,0,0,0,1,0,37,69,23,0
TXN00107795,2025-12-04 06:24:38,C02477,M00360,D00260,59.52,6,0,1,0,1,0,0,0,19,0,0
TXN00107796,2025-12-04 06:25:16,C02163,M01734,D07905,1320.96,6,0,0,0,0,1,1,16,87,9,0
TXN00107797,2025-12-04 06:25:54,C07446,M03952,D04362,75.89,6,0,0,0,0,2,0,118,32,98,0
TXN00107798,2025-12-04 06:26:39,C07248,M00947,D08263,112.41,6,0,0,0,0,2,0,22,11,17,0
TXN00107799,2025-12-04 06:27:09,C02477,M03646,D00260,179.99,6,0,0,0,0,1,0,1,42,1,0
TXN00107800,2025-12-04 06:27:46,C02163,M02700,D06239,145.77,6,0,0,0,0,1,0,17,31,8,0
TXN00107801,2025-12-04 06:30:50,C05035,M00614,D07473,205.25,6,0,0,0,0,0,0,17,65,9,0
TXN00107802,2025-12-04 06:31:56,C02477,M01345,D01406,131.54,6,0,0,0,0,2,0,2,55,7,0
TXN00107803,2025-12-04 06:36:44,C05035,M03942,D04828,146.09,6,0,0,0,0,1,0,18,45,9,0
TXN00107804,2025-12-04 06:38:22,C01669,M02844,D04458,171.03,6,0,0,0,0,0,0,34,39,18,0
TXN00107805,2025-12-04 06:41:04,C01669,M04148,D04458,146.03,6,0,0,0,0,1,0,35,2,19,0
TXN00107806,2025-12-04 06:41:47,C04884,M02274,D06021,69.17,6,0,1,0,0,0,0,0,18,8,0
TXN00107807,2025-12-04 06:44:39,C05035,M03615,D07473,136.72,6,0,0,0,0,1,0,19,51,10,0
TXN00107808,2025-12-04 06:45:41,C04884,M03219,D07691,197.5,6,0,0,0,0,1,0,1,47,3,0
